mobiles,prices,currency,new_used,web,2019-03-22 16:55:29
"LG K10 2017 Dual SIM - 16GB, 2GB RAM, 4G LTE, Silver",1777.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy Grand Prime Pro (2018) - 5.0-inch Dual SIM 16GB Mobile Phone - Blue Silver,2065.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Tecno Pouvoir 2 (LA7) - 6.0-inch 16GB 4G Mobile Phone - Midnight Black,2439.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 12 Dual SIM - 32GB, 3GB RAM, 4G LTE - Gold",2499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia C4 - 5.5"" Dual SIM Mobile Phone - White",2522.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Meizu M6T - 5.7-inch 32GB 4G Mobile Phone - Blue,2720.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Lenovo K8 Note - 5.5-inch Dual SIM 64GB Mobile Phone - Venom Black,2950.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
SamsungJ610FGalaxyJ6+ 32GB-Black,2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lava A3 Dual Sim, 32GB, 4G LTE - Gold",2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 5 Dual SIM, 16GB, Blue",3000.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Alcatel 5 Dual SIM - 32GB, 3GB RAM, 4G LTE, Metallic Gold",3099.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Infinix X605 Note5 Stylus - 6.0-inch 64GB Mobile Phone - Bordeaux Red,3499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 10 Pro Dual Sim - 64GB, 4GB RAM, 4G LTE, White",4699.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Tecno Phontom 8 Dual SIM - 64GB, 6GB RAM, 4G LTE, Blue",4999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC One X9 Dual Sim - 32GB, 4G LTE, Opal Silver",5200.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Energizer Hardcase H550S Android Smart Phone, 4G, 5.5 Inch, 16 MP Dual Sim - Black",6199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Tecno A9 Phantom 6 Plus - 64GB, 4GB RAM, 4G LTE, Gold",8000.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy S9 Dual Sim - 64GB,4GB Ram,4G LTE, Midnight Black - Middle East Version",12139.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone 7 with FaceTime - 256GB, 4G LTE, Gold",14490.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone 7 Plus with FaceTime - 32GB, 4G LTE, Gold",14699.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
iPhone 8 Plus 64GB Gold,17299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone XR Dual SIM With Face Time - 128GB, 4G LTE, Red",19900.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"SAMSUNG N960FDS GALAXY NOTE9 DS 512GB 8GB 4G, OCEAN BLUE",22499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone Xs Max With FaceTime - 64GB, 4G LTE, Gold",26675.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Tecno F1 - 5.0-inch 8GB Dual SIM Mobile Phone - Elegant Black,1039.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lava Iris 820 Dual Sim, 8GB, 3G - Grey",1299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"iQ&T N50 - 5.0"" Dual SIM Mobile Phone - Black/Gold",1460.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lava Z61 Dual Sim, 16GB, 4G LTE - Gold",1549.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"VIWA X6 Dual SIM - 16GB, 2GB RAM, 4G LTE, Gold",1599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 3 - 5.0"" - 16GB Dual SIM 4G Mobile Phone - Tempered Blue",1670.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Doogee Y6 Dual SIM - 16GB, 2GB RAM, 4G LTE, Galcier silver",1799.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy J4 Core Dual Sim - 16GB, 1GB RAM, 4G LTE, Blue",1829.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Grand Prime Plus Dual Sim - 8GB, 1.5GB RAM, 4G LTE, Gold",1890.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
HTC Desire 828 - 5.5-inch 32GB Dual SIM Mobile Phone - Pearl White,1975.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Alcatel 3X Dual SIM - 32GB, 3GB RAM, 4G LTE, Metallic Gold",2210.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Soda S1 - 5.5-inch 32GB Dual SIM 4G Mobile Phone - Black,2220.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Tecno Pouvoir 2 (LA7) - 6.0-inch 16GB 4G Mobile Phone - Champagne Gold,2369.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy J4+ - 6.0-inch 32GB 4G Mobile Phone - Pink,2430.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 12+ Dual SIM - 32GB, 3GB RAM, 4G LTE, Gold",2799.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Infinix X522 Hot S2 - 5.2"" - 16GB Mobile Phone - Champagne Gold",2839.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Xiaomi Redmi 5 - 5.7-inch 32GB - 4G Mobile Phone - Gold,2888.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Infinix X573 Hot S3 - 5.7-inch 32GB Mobile Phone - Sandstone Black,2899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 10 Pro - 5.5"" Dual SIM Mobile Phone - Polar White",2998.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"NOKIA 6 .1 Dual SIM Card, 32 GB, 3 GB RAM - Black",2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 630 Dual SIM - 16 GB, 2 GB, 3G, WiFi, Stratus White",3129.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia XA1 Ultra Dual SIM - 32GB, 4GB RAM, 4G LTE, Pink",3444.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 6 - 32GB, 3GB RAM, 4G LTE, Matte Black",3469.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Xiaomi Mi A1 Dual Sim - 32GB, 4GB RAM, 4G LTE, Black - International Version",3488.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Xiaomi Redmi Note 5 AI Edition Dual SIM - 32GB, 3GB RAM, 4G LTE, Black",3599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lenovo K6 Note Dual Sim - 32GB, 3GB RAM, 4G LTE, Dark Grey",3680.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
honor 10 Lite - 6.21-inch 64GB Mobile Phone - Red,3773.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
honor 10 Lite - 6.21-inch 64GB Mobile Phone - Midnight Black,3777.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Xiaomi Redmi Note 5 AI Edition Dual SIM - 64GB, 4GB RAM, 4G LTE, Red",3854.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lenovo Moto G6 XT 1925-4GBRAM-64G, Blue",4199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei P10 Lite Dual Sim - 32GB, 4GB RAM, 4G LTE, Platinum Gold",4325.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia X Dual SIM - 64 GB, 3 GB, 4G LTE, WiFi, Lime Gold",4499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia Z5 Premium Dual Sim - 32GB, 3GB RAM, 4G LTE, Black",4888.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Apple iPhone 6 - 32GB - Space Gray,6600.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy S7 - 32GB, 4GB RAM, 4G LTE, Black",7250.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy S7 - 32GB, 4GB RAM, 4G LTE, Gold",7999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy A6+ (2018) - 6.0-inch Dual SIM 64GB Mobile Phone - Blue,7999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy A6+ (2018) - 6.0-inch Dual SIM 64GB Mobile Phone - Blue,7999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone 6S with FaceTime - 32GB, 4G LTE, Gold",9999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei Mate 9 Dual Sim - 64 GB, 4 GB RAM, 4G LTE , Champagne Gold",11730.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei P20 Pro Dual SIM - 128GB, 6GB RAM, 4G LTE, Black",12599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy S9Plus 128GB Smartphone LTE, Black",15800.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Apple iPhone 8 Plus 64GB Silver,16950.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
iPhone Xs Max 512GB Gold,35599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Hisense U962,Dual Sim-5''-1GBRAM",875.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"ZTE Blade L5 - 5.0"" - 8GB Dual SIM Mobile Phone - Grey",879.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"IKU C50L, Dual Sim, 5inch,4G",1001.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Hisense F20 - 5.5"" Dual SIM 4G Mobile Phone - Black",1199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"iQ&T IFoo H55 - 5.5"" Dual SIM 3G Mobile Phone - White",1285.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Lava R1 Lite - 5.0-inch 16GB Dual SIM 4G Mobile Phone - Gold,1350.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Tecno Pop 1 Pro - 5.5-inch 16GB Dual SIM 3G Mobile Phone - Sapphire Blue,1529.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 230 Dual Sim - 2.8 Inch, 16MB RAM, GSM, Dark Silver",1550.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Tecno Boom J8 Dual SIM - 16GB, 2GB RAM, 4G LTE, Black",1850.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lenovo K320T Dual SIM - 16GB, 2GB RAM, 4G LTE, Black",1899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Hisense F23 - 5.5"" -2GB RAM,Dual SIM 4G Mobile Phone",1950.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lenovo Vibe C2 Power (K10a40) - 5.0"" Dual SIM 4G Mobile Phone - Black",2124.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Infinix X556 Hot 4 Pro LTE - 5.5"" - 4G Dual SIM Mobile Phone - Anthracite Grey",2195.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy J4 - 5.5-inch Dual SIM 32GB Mobile Phone - Black,2375.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 5 - 5.2"" - 16GB Dual SIM 4G Mobile Phone - Matte Black",2399.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei Y6 II Dual Sim , 16GB , 2GB RAM, 4G LTE ,  Gold",2500.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Huawei Y5 Prime 2018 - 5.45-inch Dual SIM 16GB Mobile Phone - Gold,2650.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Nokia 3.1 Plus has a smooth operating system The Nokia 3.1 Plus smartphone works with the powerfu...,2700.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Infinix X573 Hot S3 - 5.7-inch 32GB Mobile Phone - Topaz Blue,2795.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Infinix X573 Hot S3 - 5.7-inch 32GB Mobile Phone - Gold Blush,2899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Sony Xperia XA Dual SIM -Black,2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Motorola Moto E5 Plus Dual SIM - 32GB, 3GB RAM, 4G LTE, Grey",2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia L2 Dual SIM - 32GB, 3GB RAM, 4G LTE, Pink",2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Motorola Moto E5 Plus Dual SIM - 32GB, 3GB RAM, 4G LTE, Fine Gold",3199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Honor 7C Dual SIM – 32GB, 3GB RAM, 4G LTE, Blue",3333.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei Honor 6X Dual SIM - 32 GB, 3GB RAM, 4G LTE, WiFi, Gold",3555.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia XA1 Plus  - 32GB, 4GB RAM, 4G LTE - Gold",3699.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Oppo A3s - 6.2-inch 32GB Dual SIM Mobile Phone - Dark Purple,3749.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy J5 Pro Dual SIM, 16GB, 2GB RAM, 4G LTE - Silver",4019.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy J7 Pro,4299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC U Ultra - 5.7"" - 64GB Mobile Phone - Brilliant Black",4475.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Huawei Y9 (2019) - 6.5-inch 64GB Mobile Phone - Midnight Black,4900.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy A6 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black",5130.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
apple IPhone 6 - 32GB - Gold,6199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
honor 10 - 5.84-inch 64GB Dual SIM Mobile Phone - Phantom Blue,6999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy Note 5 N920 - 32GB, 4G LTE, White",7999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
apple iPhone 6s - 16GB - Rose Gold,7999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone 6S with FaceTime - 32GB, 4G LTE, Space Gray",9499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC U12+ Dual SIM - 128GB, 6GB RAM, 4G LTE, Ceramic Black",10990.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy S9+ Dual Sim - 128GB,6GB Ram,4G LTE, Titanium Grey - Middle East Version",13995.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Apple iPhone 8 Plus 64GB Space Grey,16950.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Apple iPhone Xs With FaceTime - 64GB, 4G LTE, Space Gray",24600.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
SICO Mini 4 Dual Sim,275.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Lava Iris 41,999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Sico Mega LTE,1359.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"IKU U1 Dual-SIM , 16GB 3GB Ram 4G , Grey",1575.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Microsoft Lumia 532 Dual SIM - 8GB, 3G, Green",1650.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Xiaomi Redmi 6A - 5.45-inch 16GB - 4G Mobile Phone - Black,1725.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Lenovo Vibe C2 (K10a40) - 5.0"" - 8GB Dual SIM 4G Mobile Phone - Black",1779.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei Y3-2017 Dual Sim - 8GB, 1GB RAM, 3G, Gold",1889.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy J3 (2016) - 5.0"" Dual SIM 3G Mobile Phone - White",2150.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Lava A1 - 3GB RAM - 16 GB - Fingerprint - Gold,2199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Viwa F6 Pro - 32 GB, 3 GB Ram, 4G, Gold",2205.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Alcatel 3v (5099U) - 6.0-inch 16GB 4G Mobile Phone - Spectrum Gold,2222.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Tecno Camon CM Dual SIM, 3GB RAM - 32GB, 4G LTE, Gold",2222.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Alcatel 3v (5099U) - 6.0-inch 16GB 4G Mobile Phone - Spectrum Black,2222.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Quantum Titano 007I , 32GB , 4G LTE , Gold",2250.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Samsung Galaxy J4 - 5.5-inch Dual SIM 32GB Mobile Phone - Black,2324.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy Grand Prime Pro Dual SIM - 16GB, 1.5GB RAM, 4G LTE, Black",2349.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Infinix Hot 6 X606 Dual SIM - 16GB, 2GB RAM, 3G, Wifi, Black",2350.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"IKU Smartphone U2 , Dual SIM , 32GB , 3GB RAM , 4G LTE , Gold",2444.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Gionee S11 Lite Dual SIM - 32GB, 4GB RAM, 4G LTE - Black",2499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Tecno CM Dual Sim - 32 GB - Black,2500.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Lava Z91 - 5.7-inch 32GB Dual SIM 4G Mobile Phone - Blue,2599.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Hisense E76 - 32GB, 3GB Ram, 4G , Rose Gold",2755.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy J3 Pro Dual SIM - 16 GB, 4G LTE, Gold",2779.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"LG X Power 2 M320 - 16GB, 2GB RAM, 4G LTE Black Blue",2799.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC U Play Dual SIM - 64GB, 4GB RAM, 4G LTE, Sapphire Blue",3199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 10 Pro - 5.5"" Dual SIM Mobile Phone - Polar White + Energizer Energy E10+ - 1.8-inch D...",3199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy J7 (2016) - 5.5"" Dual SIM 4G Mobile Phone - Gold",3325.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
Sony Xperia XA1 Plus - 5.5-inch - 32GB Dual SIM Mobile Phone - Pink,3444.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 6 Dual Sim - 32GB, 3GB RAM, 4G LTE, Tempered Blue",3455.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Huawei GR5 2017 Dual SIM- 64 GB, 4 GB RAM, 4G LTE, Gold",3719.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Sony Xperia XA1 Ultra - 6.0"" - 32GB Dual SIM Mobile Phone - Pink",3950.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Nokia 6.1 TA-1043 Dual Sim, 32GB, 4G LTE – White",4175.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"HTC Desire 728 Ultra Edition - 5.5"" - 4G 32GB Mobile Phone - Black Gold",4199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
"Samsung Galaxy J5 Pro 2017 Dual SIM - 32GB, 2GB RAM, 4G LTE, Black",4385.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/,2019-03-22 16:55:29
