Folder,File,Error,Time
phoneRawDataFile-20909000007126-1575469034029,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007183-1575469032144,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007125-1575469049469,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006990-1575469067471,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007063-1575469054710,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007128-1575469050833,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006985-1575469045588,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007174-1575469020672,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007051-1575469048635,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007178-1575469045453,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007050-1575469070023,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007022-1575469071250,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007170-1575469023089,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007059-1575469042507,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007159-1575469029110,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007080-1575469051081,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007079-1575469044442,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007154-1575469037973,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007009-1575469046160,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007182-1575469074040,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007039-1575469065417,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007058-1575469060534,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007043-1575469052625,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007072-1575469059504,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007132-1575469033644,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007147-1575469023134,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007010-1575469064907,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007103-1575469030204,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007102-1575469037564,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007138-1575469039629,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007033-1575469037122,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007135-1575469046530,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007008-1575469028636,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007164-1575469049424,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007045-1575469047249,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006984-1575469063432,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007049-1575469038002,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007081-1575469036813,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006994-1575469025315,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007006-1575469037532,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007014-1575469072437,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007038-1575469044113,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007119-1575469033112,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007104-1575469049752,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007127-1575469025839,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007167-1575469035188,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007083-1575469031466,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007181-1575469051683,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007016-1575469028131,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007158-1575469023286,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007121-1575469031936,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007035-1575469028684,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007123-1575469038407,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007025-1575469046236,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007066-1575469024818,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007053-1575469053492,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007120-1575469034766,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007073-1575469048043,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007031-1575469031784,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007093-1575469026091,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007003-1575469070673,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007161-1575469024327,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006995-1575469035746,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007091-1575469037489,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007042-1575469040206,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007004-1575469037588,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006991-1575469051092,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007064-1575469030090,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007061-1575469046546,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007056-1575469023992,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006987-1575469038122,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007152-1575469062469,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007041-1575469049021,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007166-1575469045433,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007144-1575469047933,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007150-1575469037977,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007110-1575469048838,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007108-1575469044814,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007007-1575469045365,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007034-1575469047268,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006988-1575469056309,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007029-1575469047830,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007026-1575469048439,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007111-1575469049168,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007156-1575469036409,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007065-1575469071814,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007067-1575469058206,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007070-1575469070940,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007024-1575469054751,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007074-1575469043817,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007118-1575469035803,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006992-1575469060647,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007088-1575469031036,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007036-1575469039258,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006986-1575469024352,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007176-1575469058346,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007175-1575469026177,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007131-1575469055069,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007180-1575469025553,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007097-1575469023660,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007021-1575469052173,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007023-1575469040578,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007100-1575469036551,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007013-1575469054023,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007172-1575469051876,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007116-1575469033656,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007134-1575469036252,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007044-1575469047693,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007057-1575469050243,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007011-1575469044474,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007095-1575469028804,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007113-1575469050647,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006993-1575469043827,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007133-1575469028936,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007140-1575469040830,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007142-1575469050516,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007048-1575469035671,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007153-1575469031665,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007018-1575469035837,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007012-1575469051942,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007143-1575469034683,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007040-1575469063368,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007002-1575469037035,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007146-1575469033460,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007068-1575469062938,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006996-1575469048762,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007124-1575469036308,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007020-1575469051741,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007019-1575469051597,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007001-1575469037674,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007096-1575469056863,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007030-1575469040512,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006999-1575469040789,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007085-1575469066445,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007015-1575469038539,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007139-1575469021082,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000006998-1575469062456,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007106-1575469064420,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007177-1575469020093,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007168-1575469052514,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007157-1575469020357,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007136-1575469027515,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:17
phoneRawDataFile-20909000007149-1575469018958,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007052-1575469019715,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007094-1575469014010,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007032-1575469019565,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007028-1575469016851,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007060-1575469015774,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007117-1575469013108,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007005-1575469017560,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007078-1575469014541,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007084-1575469019931,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007137-1575469014705,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007000-1575469012813,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007105-1575469016001,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007055-1575469014262,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-20909000007076-1575469014175,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:16
phoneRawDataFile-12345678969597-1575468146259,accounts_list,File not found,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,gallery_data,File not found,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,sms_log,Empty file,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,outgoing_call_log,Empty file,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,calendar_events,Empty file,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,call_log,Empty file,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,contacts_list,Empty file,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575468146259,sms_sent_log,Empty file,2019-12-04 19:02
phoneRawDataFile-12345678969597-1575467883595,accounts_list,File not found,2019-12-04 18:58
phoneRawDataFile-12345678969597-1575467883595,sms_log,Empty file,2019-12-04 18:58
phoneRawDataFile-12345678969597-1575467883595,contacts_list,Empty file,2019-12-04 18:58
phoneRawDataFile-12345678969597-1575467883595,sms_sent_log,Empty file,2019-12-04 18:58
phoneRawDataFile-20909000004016-1575467055766,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004052-1575467046461,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004168-1575467043775,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004074-1575467052066,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004127-1575467043687,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004021-1575467054041,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004104-1575467052112,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004022-1575467059702,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004056-1575467042121,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004015-1575467051654,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000003995-1575467048494,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004108-1575467048970,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004097-1575467061916,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004018-1575467046493,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004137-1575467074654,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:44
phoneRawDataFile-20909000004081-1575467034892,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004131-1575467004636,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004155-1575467022151,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004040-1575467019691,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003984-1575467035635,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003990-1575467017355,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004092-1575467011713,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004145-1575467011950,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004036-1575467032292,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004086-1575467001382,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004140-1575467015257,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004005-1575467011439,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004126-1575467018046,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004006-1575467019353,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004116-1575466997163,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004173-1575466995549,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004062-1575467018095,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004103-1575467010247,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004134-1575466999939,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004160-1575466993470,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004150-1575467011362,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004030-1575467035462,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003994-1575467027118,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003996-1575467001514,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004133-1575467019906,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004174-1575467000371,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004121-1575467024122,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004125-1575467012126,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004138-1575467017481,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004037-1575467007008,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003987-1575467009921,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003992-1575467036266,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004010-1575466996857,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004144-1575467025008,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004128-1575467023262,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004164-1575467012504,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003988-1575467008954,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004101-1575467011317,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004079-1575467009053,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004111-1575466998619,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004050-1575467027685,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004153-1575466997649,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004034-1575467017346,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004152-1575467025628,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003999-1575466994347,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004102-1575467021169,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004094-1575466999516,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004124-1575467002121,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004070-1575467004484,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004099-1575467004118,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004122-1575467013129,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004159-1575467012727,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000003991-1575467015165,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004041-1575467022051,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004141-1575467005685,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004025-1575467020112,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004077-1575467020344,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004096-1575467033832,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004181-1575467025462,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004178-1575467001992,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004158-1575467013898,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004029-1575466989715,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004039-1575466996132,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004132-1575467000226,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004033-1575467034285,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004080-1575467038392,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004143-1575467009318,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004046-1575467034430,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004162-1575467000829,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004012-1575467006608,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004054-1575467012160,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004007-1575467016846,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004048-1575466996192,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004049-1575467012625,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004083-1575467009606,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004167-1575467019011,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004149-1575467011190,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004028-1575467029307,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004085-1575467021010,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004076-1575467005476,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
phoneRawDataFile-20909000004017-1575466998902,Corrupt_zip_file,Corrupt folder error,2019-12-04 18:43
