,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
88,season 2010,,5,128,45,25.60,0,3,2/38,55.33,0,1,0,-29.73
89,season 2010/11,,8,202,80,28.85,0,0,-,-,0,4,0,-
90,season 2012,,6,273,125,54.60,1,-,-,-,-,4,0,-
91,season 2012/13,,8,82,35,10.25,0,1,1/36,72.00,0,2,0,-61.74
92,season 2013,,12,301,109,25.08,1,0,-,-,0,3,0,-
93,season 2013/14,,1,0,0,0.00,0,-,-,-,-,0,0,-
94,season 2014,,3,67,58,22.33,0,1,1/19,77.00,0,1,0,-54.66
95,season 2014/15,,11,411,215,37.36,1,5,2/21,21.20,0,5,0,16.16
96,season 2017,,4,173,94,43.25,0,-,-,-,-,1,0,-
97,season 2017/18,,8,191,123,23.87,1,2,2/38,26.00,0,4,0,-2.12
98,season 2018,,3,142,73,47.33,0,0,-,-,0,1,0,-
99,season 2018/19,,5,424,162,106.00,2,0,-,-,0,0,0,-
100,season 2019,,9,242,87,30.25,0,2,1/8,40.00,0,4,0,-9.74
102,*JC Adams,2000-2000,13,273,58*,24.81,0,9,2/21,33.44,0,6,0,-8.62
103,*DJ Bravo,2013-2014,14,343,109,24.50,1,1,1/19,88.00,0,3,0,-63.49
104,*S Chanderpaul,2005-2006,13,440,132,33.84,2,11,3/48,45.00,0,8,0,-11.15
105,*CH Gayle,2007-2010,53,1966,135,43.68,4,17,2/6,49.94,0,18,0,-6.25
106,*JO Holder,2015-2019,39,1543,215,41.70,4,9,2/21,32.55,0,15,0,9.14
107,*CL Hooper,2001-2003,44,1821,152,42.34,5,40,4/19,26.65,0,22,0,15.69
108,*RD Jacobs,2002-2002,4,204,73,51.00,0,3,3/37,31.66,0,3,0,19.33
109,*BC Lara,1999-2007,87,3117,153*,39.96,8,73,5/46,33.63,1,35,0,6.33
110,*JN Mohammed,2017-2017,1,40,40,40.00,0,-,-,-,-,0,0,-
111,*KA Pollard,2013-2013,2,25,14,12.50,0,-,-,-,-,1,0,-
112,*SM Pollock,2005-2005,2,54,54,27.00,0,0,-,-,0,0,0,-
113,*RT Ponting,2005-2005,1,1,1,1.00,0,0,-,-,0,1,0,-
114,*DJG Sammy,2011-2013,22,557,125,27.85,1,1,1/36,150.00,0,10,0,-122.14
115,*RR Sarwan,2004-2004,3,9,7,3.00,0,3,3/20,25.33,0,2,0,-22.33
117,is captain,2007-2010,53,1966,135,43.68,4,17,2/6,49.94,0,18,0,-6.25
118,is not captain,1999-2019,245,8427,215,36.79,21,150,5/46,33.84,1,106,0,2.95
120,is not keeper,1999-2019,298,10393,215,37.93,25,167,5/46,35.48,1,124,0,2.44
122,won the toss,1999-2019,147,5256,215,39.51,16,86,4/19,34.44,0,52,0,5.07
123,lost the toss,1999-2019,151,5137,152,36.43,9,81,5/46,36.59,1,72,0,-0.15
125,won toss & batted,1999-2019,60,2193,215,38.47,8,36,4/19,31.16,0,19,0,7.30
126,won toss & fielded,1999-2019,87,3063,162,40.30,8,50,3/48,36.80,0,33,0,3.50
127,lost toss & sent in,1999-2019,80,2652,152,33.56,5,27,3/20,44.81,0,30,0,-11.24
128,lost toss & fielded,1999-2019,70,2485,133*,40.08,4,54,5/46,32.48,1,42,0,7.59
130,matches batting first,1999-2019,140,4845,215,35.62,13,63,4/19,37.01,0,49,0,-1.39
131,matches fielding first,1999-2019,157,5548,162,40.20,12,104,5/46,34.55,1,75,0,5.64
133,1st match innings,1999-2019,296,4845,215,35.62,13,104,5/46,34.55,1,75,0,1.06
134,2nd match innings,1999-2019,288,5548,162,40.20,12,63,4/19,37.01,0,49,0,3.18
136,day match,1999-2019,212,7337,162,37.62,16,122,5/46,33.34,1,91,0,4.28
137,day/night match,1999-2019,86,3056,215,38.68,9,45,4/19,41.28,0,33,0,-2.60
139,won match,1999-2019,118,5265,215,50.62,14,98,5/46,24.82,1,63,0,25.79
140,lost match,1999-2019,159,4892,162,30.96,11,62,3/20,53.85,0,50,0,-22.89
141,tied match,2013-2013,2,44,36,22.00,0,-,-,-,-,1,0,-
142,no result,2000-2019,19,192,46*,19.20,0,7,3/26,22.00,0,10,0,-2.79
144,won batting first,1999-2019,54,2205,215,43.23,6,42,4/19,23.61,0,27,0,19.61
145,won fielding first,2001-2019,64,3060,133*,57.73,8,56,5/46,25.73,1,36,0,32.00
146,lost batting first,1999-2019,76,2494,152*,33.25,7,21,3/20,62.71,0,18,0,-29.46
147,lost fielding first,1999-2019,83,2398,162,28.89,4,41,3/26,49.31,0,32,0,-20.42
148,tied fielding first,2013-2013,2,44,36,22.00,0,-,-,-,-,1,0,-
149,no result batting first,2002-2011,10,146,38,14.60,0,0,-,-,0,4,0,-
150,no result fielding first,2000-2019,8,46,46*,-,0,7,3/26,18.71,0,6,0,-
152,2 team series,1999-2019,188,6593,162,37.24,16,109,5/46,35.15,1,74,0,2.09
153,3-4 team tournaments,1999-2013,52,1658,132*,38.55,3,23,3/57,43.91,0,25,0,-5.35
154,5+ team tournaments,2002-2019,58,2142,215,39.66,6,35,3/3,30.97,0,25,0,8.69
156,only match in series,2005-2005,1,1,1,1.00,0,0,-,-,0,1,0,-
157,1st match in series,1999-2019,42,1486,153*,38.10,5,24,3/20,31.16,0,12,0,6.93
158,2nd match in series,1999-2019,44,1387,125,32.25,2,15,2/6,51.00,0,20,0,-18.74
159,3rd match in series,1999-2019,42,1441,132,36.94,3,25,4/19,41.28,0,16,0,-4.33
160,4th match in series,2001-2019,25,1038,162,43.25,2,11,3/50,43.18,0,11,0,0.06
161,5th match in series,2001-2019,25,1039,152*,47.22,4,19,4/24,29.73,0,9,0,17.49
162,6th match in series,2002-2006,4,56,27,14.00,0,5,3/37,23.60,0,4,0,-9.59
163,7th match in series,2001-2006,5,145,60,29.00,0,10,5/46,11.30,1,1,0,17.70
165,World Cup,2003-2019,35,1186,215,35.93,2,16,2/21,40.75,0,17,0,-4.81
166,ICC Champions Trophy,2002-2013,17,791,133*,52.73,3,17,3/3,22.35,0,6,0,30.38
167,World Cup Qualifier,2018-2018,6,165,123,27.50,1,2,2/38,26.00,0,2,0,1.50
169,tournament finals,2000-2018,11,328,110*,32.80,1,10,2/28,34.70,0,6,0,-1.89
170,tournament semi-finals,2004-2006,2,134,133*,134.00,1,1,1/11,59.00,0,1,0,75.00
171,tournament quarter-finals,2011-2015,2,69,61,34.50,0,-,-,-,-,2,0,-
172,preliminary matches,1999-2019,95,3269,215,38.91,7,47,3/3,35.91,0,41,0,3.00
