"@Writer_lighter_ @geonews_urdu Ameen",FALSE,1,"Writer_lighter_",2019-10-29 06:42:03,FALSE,"1189064066997899264","1189069870920589312","2991442010","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","tariqkmu",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @Dr_AyeshaNavid Well said ❤",FALSE,1,"Writer_lighter_",2019-10-29 06:41:40,FALSE,"1189055405529468928","1189069773113569280","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","M_Jamal_Khan",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @geonews_urdu آمین 
Correct anoushy",FALSE,1,"Writer_lighter_",2019-10-29 06:31:10,FALSE,"1189064066997899264","1189067131004116994","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","munirawan7798",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ #عوامی_سمندر_اسلام_آباد_کی_طرف 
ماشااللہ بہت خوب۔ اللہ تعالی ہم سب پر رحم کرے ۔👍",FALSE,2,"Writer_lighter_",2019-10-29 06:30:42,FALSE,"1187708296184111105","1189067015065133056","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","immalakkashif",2,FALSE,FALSE,NA,NA
"@geonews_urdu ہاں۔ہم سمجھ سکتے ہیں یہ نیازی مافیا کوئی عام مافیا نہیں۔حکیم سعید،قندیل بلوچ،مولانا سمیع الحق ،اے پی… https://t.co/sSDa5IZHw7",FALSE,34,"geonews_urdu",2019-10-29 06:18:59,TRUE,"1189059126015528961","1189064066997899264","165796189","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",3,FALSE,FALSE,NA,NA
"@Writer_lighter_ @Dr_AyeshaNavid Zbrdast",FALSE,1,"Writer_lighter_",2019-10-29 06:01:22,FALSE,"1189055405529468928","1189059629554323456","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ShoaibK65121700",0,FALSE,FALSE,NA,NA
"@saleem_reports @MAWasayOfficial ایسا وہ کبھی نہیں کہیں گے وہ اپنے الفاظ اپنی باتوں پر مستحکم اور ایمان کی حد تک ڈٹ… https://t.co/qOb4vuSxrF",FALSE,1,"saleem_reports",2019-10-29 05:52:43,TRUE,"1189055704566583301","1189057456405504003","3379484531","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",1,FALSE,FALSE,NA,NA
"@Writer_lighter_ @Dr_AyeshaNavid 👍👍👍👍👍👍",FALSE,1,"Writer_lighter_",2019-10-29 05:47:56,FALSE,"1189055405529468928","1189056249071099905","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","shams1919",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MAWasayOfficial 😉😆

 مولانا صاحب ایسا نہ کہے مارچ کامیاب کر کے واپس جانا ہے",FALSE,1,"Writer_lighter_",2019-10-29 05:45:46,FALSE,"1189041427549954048","1189055704566583301","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","saleem_reports",0,FALSE,FALSE,NA,NA
"@Dr_AyeshaNavid ﺗﻮﭘﮭﺮﯾﮧﺣﮑﻢ کسلئیے آیا ﻭﻗﺮﻥ ﻓﯽﺑﯿﻮﺗﮑﻦ
ﻋﻮﺭﺗﻮﮞﮐﻮﺟﮩﺎﺩمیںﺑﮭﯽ ﺍﺳﺘﺜﻨﯽٰ ﮨﮯکوئی بھی غیرت مندﺍﭘﻨﯽ ﻋﻮﺭﺗﻮﮞ اپنی… https://t.co/UfYwXVrHvN",FALSE,18,"Dr_AyeshaNavid",2019-10-29 05:44:34,TRUE,"1188819815923965957","1189055405529468928","1164177370670084096","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",6,FALSE,FALSE,NA,NA
"تقریباً تمام چینلز پر مولانا صاحب کے مارچ کی کوریج بند ہے
لیکن
سوشل میڈیا کے شاہینوں نے 63000 ٹویٹس کے ساتھ ٹرینڈ ک… https://t.co/0VgpUBLx3r",FALSE,0,NA,2019-10-29 05:21:01,TRUE,NA,"1189049476809396224",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","IrfanMazariPAK",0,FALSE,FALSE,NA,NA
"@RanaAjmalzafar @khawajakashif76 صرف نکلنا نہیں جانا بھی ہے ساتھ اسلام آباد ۔۔
#عوامی_سمندر_اسلام_آباد_کی_طرف",FALSE,2,"RanaAjmalzafar",2019-10-29 04:50:35,FALSE,"1189040356945477632","1189041817335091200","843504130475900928","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@MAWasayOfficial ایسے تو نا کہیں ۔۔ انشاء اللہ کیوں نہیں ہوگا کامیاب ۔۔",FALSE,5,"MAWasayOfficial",2019-10-29 04:49:02,FALSE,"1189000476341219330","1189041427549954048","1254539972","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",1,FALSE,FALSE,NA,NA
"@MoulanaOfficial ماشاءاللہ❤ اللہ آپکااورسب قافلے کا حامی وناصرہو،اورکامیابی سے ہمکنار کرے۔اس قافلے کیساتھ ہزاروں عل… https://t.co/KMe0ke0jNd",FALSE,6,"MoulanaOfficial",2019-10-29 04:45:43,TRUE,"1188874462361509889","1189040594485764096","907889245","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@MoulanaOfficial ماشاءاللہ❤ اللہ آپکااورسب قافلے کا حامی وناصرہو،اورکامیابی سے ہمکنار کرے۔اس قافلے کیساتھ ہزاروں عل… https://t.co/kJtWz40dif",FALSE,14,"MoulanaOfficial",2019-10-29 04:43:38,TRUE,"1188869427418357760","1189040071070097408","907889245","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",2,FALSE,FALSE,NA,NA
"@Writer_lighter_ صرف مفاد پرست لوگ جو اپنی کرپشن بچانا چاہتے ہیں پاکستان کو کمزور کرنا چاہتے ہیں .وہ بلیک میل کر رہ… https://t.co/lMcMoniXrz",FALSE,0,"Writer_lighter_",2019-10-29 01:24:19,TRUE,"1187708296184111105","1188989909278830594","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tanveeralamch",0,FALSE,FALSE,NA,NA
"RT @lighter_wxxjin: Pls RT 🙏

Title: OS - Low sugar boy
Tag: #เจ๋งหวานน้อย
Pairing: #อูฮุน 

Link: https://t.co/1fQ8Q0tJhK

🤟🏻🤟🏻 https://t.…",FALSE,0,NA,2019-10-29 01:19:01,FALSE,NA,"1188988575963967490",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lighter_wxxjin",23,TRUE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial قائد ویکھ تے دعا مانگنا ویکھ😃😃😂😂 https://t.co/ngXFbNMqN3",FALSE,0,"Writer_lighter_",2019-10-29 01:17:17,FALSE,"1188806897316630529","1188988140154953728","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","muslim7211",0,FALSE,FALSE,NA,NA
"@sawamyji @Writer_lighter_ Lakh lanat iss jahil Awam pey",FALSE,0,"sawamyji",2019-10-29 00:14:12,FALSE,"1188965575839698946","1188972262873010183","1096332705158098945","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","pb6201",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ Fazal ur Rehman 2nd part of Qadyani movement",FALSE,0,"Writer_lighter_",2019-10-29 00:00:03,FALSE,"1187708296184111105","1188968703213355008","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RashidRauf",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ مطلب فلحال پاکستان ایک کافر ریاست ھے ۔۔۔۔۔۔

جبتک مولانا فضل الرحمن صاحب اقتدار میں نہی ا جاتے۔۔۔
🤷‍♂️🤷‍♂️🤷‍♂️",FALSE,3,"Writer_lighter_",2019-10-28 23:47:37,FALSE,"1187708296184111105","1188965575839698946","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sawamyji",0,FALSE,FALSE,NA,NA
"@uk_sf_writer Perhaps it’s lighter 💡",FALSE,0,"uk_sf_writer",2019-10-28 23:05:10,FALSE,"1188862762354647041","1188954891768729604","2596467997","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","daviesj940",0,FALSE,FALSE,NA,NA
"@defjam Teeter totter im  badder im outsane outspoken singer writer fighter be the lighter i use to light my way ou… https://t.co/UT04Wu5rIY",FALSE,0,"defjam",2019-10-28 22:17:16,TRUE,"1188938648814796801","1188942835690557440","22085184","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Luis_Soria3",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial اللہ کی قسم آپ خسارے میں رہو گے یہ بندہ اسلم کیلیے نئی نکلا صرف اپنی انا کی تسکین… https://t.co/zhRm9Ydn2l",FALSE,1,"Writer_lighter_",2019-10-28 19:00:52,TRUE,"1188806897316630529","1188893410918359040","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","S_B824",0,FALSE,FALSE,NA,NA
"RT @creggm: Thank you @FisherPenCo ! The Writer Lighter team was excited and inspired by their online meeting with you!! #hazletproud #stea…",FALSE,0,NA,2019-10-28 18:51:38,FALSE,NA,"1188891087970152450",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","duckyb89",1,TRUE,FALSE,NA,NA
"RT @creggm: Great job at STEAM Tank HMS-Girls Who Code and RVS-Team Writer Lighter! @HazletMiddle @mrsrankl #steam #GirlsWhoCode #steamtank…",FALSE,0,NA,2019-10-28 18:46:57,FALSE,NA,"1188889908066295808",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","duckyb89",4,TRUE,FALSE,NA,NA
"@uk_sf_writer It’s a well known fact or so @IanBlackfordMP claims that in December in Scotland a Monday night is a… https://t.co/IV6rEPZ58i",FALSE,2,"uk_sf_writer",2019-10-28 18:23:10,TRUE,"1188862762354647041","1188883924191240192","2596467997","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Thom_Beard",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial Bibi tumharay qaid k Ghar k haalat bataun?
Main bhi dera ismail Khan se taaluq ra… https://t.co/TpoDsTKZu4",FALSE,2,"Writer_lighter_",2019-10-28 18:16:53,TRUE,"1188806897316630529","1188882341709733889","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chocola280",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @Ayaz__Muhammad @GulBukhari ALLAH will protect Pakistan from these People who want to destroy Paki… https://t.co/I3UgyVcZie",FALSE,0,"Writer_lighter_",2019-10-28 16:32:31,TRUE,"1188808582034268161","1188856077770772480","2991442010","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","abdulbasit03441",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial مولوی ہے قاہد مت بولو پگلی یہ تو اپنے پاس پڑھنے والے معصوم بچو کو بھی نہیں معاف کرتے۔",FALSE,0,"Writer_lighter_",2019-10-28 16:23:11,FALSE,"1188806897316630529","1188853728905838592","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JamraizM",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ ماشاءالله",FALSE,0,"Writer_lighter_",2019-10-28 15:35:59,FALSE,"1188345046761955328","1188841849705897984","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KhalidH04480631",0,FALSE,FALSE,NA,NA
"Pls RT 🙏

Title: OS - Low sugar boy
Tag: #เจ๋งหวานน้อย
Pairing: #อูฮุน 

Link: https://t.co/1fQ8Q0tJhK

🤟🏻🤟🏻 https://t.co/Pn1Z7tN5ib",FALSE,4,NA,2019-10-28 15:15:27,FALSE,NA,"1188836684391161856",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lighter_wxxjin",23,FALSE,FALSE,NA,NA
"@Writer_lighter_ Acha g",FALSE,0,"Writer_lighter_",2019-10-28 14:48:37,FALSE,"1181078736969650177","1188829931733688320","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KarnalIsmail",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @CricFan07 @GulBukhari Ameen",FALSE,0,"Writer_lighter_",2019-10-28 14:46:11,FALSE,"1182972824354459648","1188829319067508737","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KarnalIsmail",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial Meray lun pay char gya tera qaaid bharwa diesel",FALSE,1,"Writer_lighter_",2019-10-28 14:34:58,FALSE,"1188807091517116416","1188826493876625415","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","arqam1234567",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial Acha g",FALSE,0,"Writer_lighter_",2019-10-28 14:32:44,FALSE,"1188773076714082304","1188825932947169280","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KarnalIsmail",0,FALSE,FALSE,NA,NA
"@Ayaz__Muhammad @GulBukhari ❤✌
#عوامی_سمندر_اسلام_آباد_کی_طرف",FALSE,3,"Ayaz__Muhammad",2019-10-28 13:23:47,FALSE,"1188808240399896577","1188808582034268161","631039404","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial نريد.وزير أعظم.قمر.باجوه.
زنده باد",FALSE,0,"Writer_lighter_",2019-10-28 13:20:58,FALSE,"1188806897316630529","1188807871754047488","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","IiJTVhHlVY5xAvD",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial بشتون
زنده باد",FALSE,0,"Writer_lighter_",2019-10-28 13:20:33,FALSE,"1188806897316630529","1188807769291481089","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","IiJTVhHlVY5xAvD",0,FALSE,FALSE,NA,NA
"@MoulanaOfficial سوشل میڈیاپرجب بھی کوئی قائدکو گالی دیتایا تضحیک کرتا تو ہمیشہ ان سے بحث کی بجائے دل میں دعاکرتی ک… https://t.co/WpDybrOv3m",FALSE,16,"MoulanaOfficial",2019-10-28 13:17:52,TRUE,"1188803653764833280","1188807091517116416","907889245","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",6,FALSE,FALSE,NA,NA
"@MoulanaOfficial سوشل میڈیاپرجب بھی کوئی قائدکو گالی دیتایا تضحیک کرتا تو ہمیشہ ان سے بحث کی بجائے دل میں دعاکرتی ک… https://t.co/Qqa7zuMOFP",FALSE,14,"MoulanaOfficial",2019-10-28 13:17:05,TRUE,"1188772197214703622","1188806897316630529","907889245","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",9,FALSE,FALSE,NA,NA
"@Writer_lighter_ میڈم کسی قوم کی ترقی کیا ہوتی ہے مہربانی کر کے اس ترقی کی تعریف بتا دیں۔",FALSE,0,"Writer_lighter_",2019-10-28 11:50:08,FALSE,"1187027212303851521","1188785014915424256","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","punjabicomsian",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial Ameen",FALSE,1,"Writer_lighter_",2019-10-28 11:10:46,FALSE,"1188773076714082304","1188775106333630464","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","QareebU86390053",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @NiazMuhammadJUI باكستان
زنده باد",FALSE,1,"Writer_lighter_",2019-10-28 11:08:19,FALSE,"1188773493539819521","1188774491909959680","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","IiJTVhHlVY5xAvD",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ @MoulanaOfficial لمبے کے ٹانگیں کانپ رہے ہیں",FALSE,3,"Writer_lighter_",2019-10-28 11:07:10,FALSE,"1188773717675040770","1188774201093701632","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","saleem_reports",0,FALSE,FALSE,NA,NA
"@MoulanaOfficial Long Live ❤

#عوامی_سمندر_اسلام_آباد_کی_طرف ✌",FALSE,8,"MoulanaOfficial",2019-10-28 11:05:15,FALSE,"1188734403515691008","1188773717675040770","907889245","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",4,FALSE,FALSE,NA,NA
"@NiazMuhammadJUI ❤✌

#عوامی_سمندر_اسلام_آباد_کی_طرف",FALSE,1,"NiazMuhammadJUI",2019-10-28 11:04:21,FALSE,"1188761479547371520","1188773493539819521","769449311042240513","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@asadjam66391282 ماشاء اللہ ۔۔",FALSE,1,"asadjam66391282",2019-10-28 11:03:30,FALSE,"1188753355817943040","1188773278292291584","854253317266059264","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@MoulanaOfficial انشاءاللہ  ❤
اللہ آپکی حفاظت کرے اس قافلے میں شامل ہر شخص ہر رہنما کو اللہ سبحان تعالیٰ اپنی حفظ و امان میں رکھے ۔",FALSE,21,"MoulanaOfficial",2019-10-28 11:02:42,FALSE,"1188751114532995072","1188773076714082304","907889245","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",2,FALSE,FALSE,NA,NA
"今の我には、
lighterとwriter
どちらもほしし
課題燃やして、
感想文書いてもらう。",FALSE,0,NA,2019-10-28 10:43:28,FALSE,NA,"1188768238504562688",NA,"<a href=\"http://twittbot.net/\" rel=\"nofollow\">twittbot.net</a>","subtiemajority",0,FALSE,FALSE,NA,NA
"RT @DrMasoo91625611: @Writer_lighter_ Unbelievable Crowd .  ماشاءالله https://t.co/FrZEosSOP7",FALSE,0,NA,2019-10-28 06:39:04,FALSE,NA,"1188706730542338048",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","QadeerK41254749",1,TRUE,FALSE,NA,NA
"@Writer_lighter_ مطلب  ؟؟؟",FALSE,0,"Writer_lighter_",2019-10-28 06:37:24,FALSE,"1188450611894861824","1188706312823169024","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","QadeerK41254749",0,FALSE,FALSE,NA,NA
"@PrinceHingoro77 👍",FALSE,2,"PrinceHingoro77",2019-10-28 03:43:24,FALSE,"1188633368965124096","1188662523396001792","1633183646","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@namaloombk ماشاءاللہ ❤",FALSE,3,"namaloombk",2019-10-28 03:42:42,FALSE,"1188644973866078209","1188662349156245504","1164050368881410049","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Writer_lighter_",0,FALSE,FALSE,NA,NA
"@Writer_lighter_ Unbelievable Crowd .  ماشاءالله https://t.co/FrZEosSOP7",FALSE,4,"Writer_lighter_",2019-10-28 02:52:51,FALSE,"1188450611894861824","1188649803988774912","2991442010","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","DrMasoo91625611",1,FALSE,FALSE,NA,NA
"/ on a lighter note.

hi, i'd introduce myself by my writer tag, but that's currently under construction for the um… https://t.co/pdfe2VHUcm",FALSE,2,NA,2019-10-27 22:59:04,TRUE,NA,"1188590966720077826",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","primesglory",0,FALSE,FALSE,NA,NA
"今の我には、
lighterとwriter
どちらもほしし
課題燃やして、
感想文書いてもらう。",FALSE,0,NA,2019-10-27 22:13:35,FALSE,NA,"1188579520531419136",NA,"<a href=\"http://twittbot.net/\" rel=\"nofollow\">twittbot.net</a>","subtiemajority",0,FALSE,FALSE,NA,NA
